Front,Rear,Linear_vel,X_position,Y_position,Time_Secs,Time_Nanoseconds
0.0,0.0,1.5,0.0,0.0,0,0
1.2442789909528074e-07,1.2442789909528074e-07,1.5,0.0,0.0,0,0
2.5536809289405937e-07,2.5536809289405937e-07,1.5,0.0,-0.0,2,233333387
2.5536809289405937e-07,2.5536809289405937e-07,1.5,0.0,-0.0,2,233333387
-1.4185052350512706e-06,-1.4185052350512706e-06,1.5,0.0,-0.0,2,241666721
3.568605393411417e-07,3.568605393411417e-07,1.5,0.0,-0.0,2,250000054
3.568605393411417e-07,3.568605393411417e-07,1.5,0.0,-0.0,2,250000054
-0.003953619860112667,-0.003953619860112667,1.5,0.0,-0.0,2,258333388
-0.003953619860112667,1.759748080587542e-08,1.5,0.0,-0.0,2,258333388
1.759748080587542e-08,1.759748080587542e-08,1.5,0.0,-0.0,2,266666722
1.1726510820153635e-06,1.1726510820153635e-06,1.5,0.0,-0.0,2,275000055
1.1726510820153635e-06,1.1726510820153635e-06,1.5,0.0,-0.0,2,275000055
7.036263696136302e-07,7.036263696136302e-07,1.5,0.0,-0.0,2,283333389
4.990758952772012e-07,4.990758952772012e-07,1.5,0.0,-0.0,2,291666722
4.990758952772012e-07,4.990758952772012e-07,1.5,0.0,-0.0,2,291666722
-0.0010825416538864374,-0.0010825416538864374,1.5,0.0,-0.0,2,300000056
-0.0010825416538864374,-0.0010825416538864374,1.5,0.0,-0.0,2,300000056
-0.0008360978681594133,-0.0008360978681594133,1.5,0.0,-0.0,2,308333389
-0.0008324807276949286,-0.0008324807276949286,1.5,0.0,-0.0,2,316666723
-0.0008324807276949286,-0.0008324807276949286,1.5,0.0,-0.0,2,316666723
0.002746488666161895,0.002746488666161895,1.5,0.0,-0.0,2,325000056
-0.0018052012892439961,-0.0018052012892439961,1.5,0.0,-0.0,2,333333390
-0.0018052012892439961,-1.7924875805874763e-07,1.5,0.0,-0.0,2,333333390
-1.7924875805874763e-07,-1.7924875805874763e-07,1.5,0.0,-0.0,2,341666723
-1.4230076317289786e-07,-1.4230076317289786e-07,1.5,0.0,-0.0,2,350000057
0.0018034599488601089,0.0018034599488601089,1.5,0.0,-0.0,2,358333390
0.0018034599488601089,0.0018034599488601089,1.5,0.0,-0.0,2,358333390
-8.44527050958277e-07,-8.44527050958277e-07,1.5,0.0,-0.0,2,366666724
0.0009528208174742758,0.0009528208174742758,1.5,0.0,-0.0,2,375000058
0.0009528208174742758,0.0009528208174742758,1.5,0.0,-0.0,2,375000058
-7.651224223081954e-07,-7.651224223081954e-07,1.5,0.0,-0.0,2,383333391
-0.0008340036729350686,-0.0008340036729350686,1.5,0.0,-0.0,2,391666725
-0.0008340036729350686,-0.0008340036729350686,1.5,0.0,-0.0,2,391666725
0.002748006721958518,0.002748006721958518,1.5,0.0,-0.0,2,400000058
0.000833871599752456,0.000833871599752456,1.5,0.0,-0.0,2,408333392
1.2052587408106774e-06,1.2052587408106774e-06,1.5,0.0,-0.0,2,416666725
1.2052587408106774e-06,1.2052587408106774e-06,1.5,0.0,-0.0,2,416666725
2.983386764299212e-07,2.983386764299212e-07,1.5,0.0,-0.0,2,425000059
0.0009534851997159421,0.0009534851997159421,1.5,0.0,-0.0,2,433333392
0.0009534851997159421,0.0009534851997159421,1.5,0.0,-0.0,2,433333392
0.0008324685622937977,0.0008324685622937977,1.5,0.0,-0.0,2,441666726
-0.000832465710118413,-0.000832465710118413,1.5,0.0,-0.0,2,450000059
-0.000832465710118413,-0.000832465710118413,1.5,0.0,-0.0,2,450000059
-0.0008337479084730148,-0.0008337479084730148,1.5,0.0,-0.0,2,458333393
-0.0009662225493229926,-0.0009662225493229926,1.5,0.0,-0.0,2,466666726
2.0124028310419817e-07,2.0124028310419817e-07,1.5,0.0,-0.0,2,475000060
2.0124028310419817e-07,2.0124028310419817e-07,1.5,0.0,-0.0,2,475000060
-5.13328075157915e-07,-5.13328075157915e-07,1.5,0.0,-0.0,2,483333393
-1.9673796032293467e-06,-1.9673796032293467e-06,1.5,0.0,-0.0,2,491666727
-5.528883093575132e-07,-5.528883093575132e-07,1.5,0.0,-0.0,2,500000061
-5.528883093575132e-07,-5.528883093575132e-07,1.5,0.0,-0.0,2,500000061
-0.003953151870518923,-0.003953151870518923,1.5,0.0,-0.0,2,508333394
-0.003953151870518923,-0.003953151870518923,1.5,0.0,-0.0,2,508333394
-0.00083660933887586,-0.00083660933887586,1.5,0.0,-0.0,2,516666728
-0.000834405014757067,-0.000834405014757067,1.5,0.0,-0.0,2,525000061
-0.000834405014757067,-0.000834405014757067,1.5,0.0,-0.0,2,525000061
-0.0009688755380921066,-0.0009688755380921066,1.5,0.0,-0.0,2,533333395
1.3288681088852172e-07,1.3288681088852172e-07,1.5,0.0,-0.0,2,541666728
1.3288681088852172e-07,1.3288681088852172e-07,1.5,0.0,-0.0,2,541666728
-4.011952796645346e-07,-4.011952796645346e-07,1.5,0.0,-0.0,2,550000062
3.6692586036224384e-06,3.6692586036224384e-06,1.5,0.0,-0.0,2,558333395
-0.0008339702035300434,-0.0008339702035300434,1.5,0.0,-0.0,2,566666729
-0.0008339702035300434,-0.0008339702035300434,1.5,0.0,-0.0,2,566666729
-2.707010935409926e-06,-2.707010935409926e-06,1.5,0.0,-0.0,2,575000062
-0.0008331433637067676,-0.0008331433637067676,1.5,0.0,-0.0,2,583333396
-0.0008331433637067676,-0.0008331433637067676,1.5,0.0,-0.0,2,583333396
6.183672667248175e-07,6.183672667248175e-07,1.5,0.0,-0.0,2,591666729
