Front,Rear,Linear_vel,X_position,Y_position,Time_Secs,Time_Nanoseconds
0.0,0.0,1.5,0.0,0.0,0,0
0.0,0.0,1.5,0.0,0.0,0,0
0.0,0.0,1.5,0.0,0.0,0,0
1.3094662854040706e-10,1.3094662854040706e-10,1.5,0.0,0.0,0,633333349
1.3094662854040706e-10,1.3094662854040706e-10,1.5,0.0,0.0,0,633333349
1.3094662854040706e-10,1.3094662854040706e-10,1.5,0.0,0.0,0,633333349
1.309685915273917e-09,1.309685915273917e-09,1.5,0.0,0.0,0,641111127
1.309685915273917e-09,1.309685915273917e-09,1.5,0.0,0.0,0,641111127
1.309685915273917e-09,1.309685915273917e-09,1.5,0.0,0.0,0,641111127
1.2900272849947214e-08,1.2900272849947214e-08,1.5,0.0,0.0,0,650000016
1.2900272849947214e-08,1.2900272849947214e-08,1.5,0.0,0.0,0,650000016
1.2900272849947214e-08,1.2900272849947214e-08,1.5,0.0,0.0,0,650000016
-6.8757741722436094e-09,-6.8757741722436094e-09,1.5,0.0,0.0,0,657777794
-6.8757741722436094e-09,-6.8757741722436094e-09,1.5,0.0,0.0,0,657777794
-6.8757741722436094e-09,-6.8757741722436094e-09,1.5,0.0,0.0,0,657777794
-6.8757741722436094e-09,-6.8757741722436094e-09,1.5,0.0,0.0,0,657777794
-4.387393115479199e-09,-4.387393115479199e-09,1.5,0.0,0.0,0,666666683
-4.387393115479199e-09,-4.387393115479199e-09,1.5,0.0,0.0,0,666666683
-4.387393115479199e-09,-4.387393115479199e-09,1.5,0.0,0.0,0,666666683
4.387382013248953e-09,4.387382013248953e-09,1.5,0.0,0.0,0,674444461
4.387382013248953e-09,4.387382013248953e-09,1.5,0.0,0.0,0,674444461
4.387382013248953e-09,4.387382013248953e-09,1.5,0.0,0.0,0,674444461
9.364117481425183e-09,9.364117481425183e-09,1.5,0.0,0.0,0,683333350
9.364117481425183e-09,9.364117481425183e-09,1.5,0.0,0.0,0,683333350
9.364117481425183e-09,9.364117481425183e-09,1.5,0.0,0.0,0,683333350
-2.9467572826291644e-09,-2.9467572826291644e-09,1.5,0.0,0.0,0,691111128
-2.9467572826291644e-09,-2.9467572826291644e-09,1.5,0.0,0.0,0,691111128
-2.9467572826291644e-09,-2.9467572826291644e-09,1.5,0.0,0.0,0,691111128
-2.684796829299785e-09,-2.684796829299785e-09,1.5,0.0,0.0,0,700000017
-2.684796829299785e-09,-2.684796829299785e-09,1.5,0.0,0.0,0,700000017
-2.684796829299785e-09,-2.684796829299785e-09,1.5,0.0,0.0,0,700000017
1.394800541731911e-08,1.394800541731911e-08,1.5,0.0,0.0,0,707777795
1.394800541731911e-08,1.394800541731911e-08,1.5,0.0,0.0,0,707777795
1.394800541731911e-08,1.394800541731911e-08,1.5,0.0,0.0,0,707777795
1.899028045926343e-09,1.899028045926343e-09,1.5,0.0,0.0,0,716666684
1.899028045926343e-09,1.899028045926343e-09,1.5,0.0,0.0,0,716666684
1.899028045926343e-09,1.899028045926343e-09,1.5,0.0,0.0,0,716666684
1.8335354567966533e-08,1.8335354567966533e-08,1.5,0.0,0.0,0,724444462
1.8335354567966533e-08,1.8335354567966533e-08,1.5,0.0,0.0,0,724444462
1.8335354567966533e-08,1.8335354567966533e-08,1.5,0.0,0.0,0,724444462
-3.536201331755251e-09,1.8335354567966533e-08,1.5,0.0,0.0,0,724444462
-3.536201331755251e-09,-3.536201331755251e-09,1.5,0.0,0.0,0,733333351
-3.536201331755251e-09,-3.536201331755251e-09,1.5,0.0,0.0,0,733333351
-1.525775417121622e-08,-1.525775417121622e-08,1.5,0.0,0.0,0,741111129
-1.525775417121622e-08,-1.525775417121622e-08,1.5,0.0,0.0,0,741111129
-1.525775417121622e-08,-1.525775417121622e-08,1.5,0.0,0.0,0,741111129
-1.525775417121622e-08,-1.525775417121622e-08,1.5,0.0,0.0,0,741111129
-2.056183312504345e-08,-2.056183312504345e-08,1.5,0.0,0.0,0,750000018
-2.056183312504345e-08,-2.056183312504345e-08,1.5,0.0,0.0,0,750000018
-2.056183312504345e-08,-2.056183312504345e-08,1.5,0.0,0.0,0,750000018
