Front,Rear,Linear_vel,X_position,Y_position,Time_Secs,Time_Nanoseconds
-0.129247099161148,-0.129247099161148,0.75,2.50266695022583,0.00272464752197266,4,216666769
-0.20215804874897,-0.20215804874897,0.75,2.50851607322693,0.00272607803344727,4,224444547
-0.18812982738018,-0.18812982738018,0.75,2.51520967483521,0.00272798538208008,4,233333436
-0.189410641789436,-0.189410641789436,0.75,2.52107119560242,0.00272893905639648,4,241111214
-0.283546060323715,-0.283546060323715,0.75,2.52777647972107,0.00273036956787109,4,250000103
-0.107992589473724,-0.107992589473724,0.75,2.53367280960083,0.00274229049682617,4,257777881
0.981801211833954,0.981801211833954,0.75,2.54038381576538,0.00273418426513672,4,266666770
-0.538246750831604,-0.538246750831604,0.75,2.54622602462769,0.00273704528808594,4,274444548
-0.248371407389641,-0.248371407389641,0.75,2.55294013023376,0.00273847579956055,4,283333437
0.691002368927002,0.691002368927002,0.75,2.55879783630371,0.00274085998535156,4,291111215
0.446385473012924,0.446385473012924,0.75,2.56547451019287,0.00274181365966797,4,300000104
0.370786249637604,0.370786249637604,0.75,2.57130479812622,0.00274276733398438,4,307777882
0.273656457662582,0.273656457662582,0.75,2.57795476913452,0.00274515151977539,4,316666771
0.160559877753258,0.160559877753258,0.75,2.58376717567444,0.0027461051940918,4,324444549
0.00569841032847762,0.00569841032847762,0.75,2.59040570259094,0.0027470588684082,4,333333438
1.49132215976715,1.49132215976715,0.75,2.59603595733643,0.00274848937988281,4,341111216
8.83275318145752,8.83275318145752,0.75,2.60200881958008,0.00275278091430664,4,350000105
1.64442026615143,1.64442026615143,0.75,2.60756421089172,0.00275135040283203,4,357777883
-2.15422821044922,-2.15422821044922,0.75,2.61426949501038,0.00274991989135742,4,366666772
-2.71821999549866,-2.71821999549866,0.75,2.62031555175781,0.0027613639831543,4,374444550
-1.94740080833435,-1.94740080833435,0.75,2.62724542617798,0.00277566909790039,4,383333439
-3.92571210861206,-3.92571210861206,0.75,2.63326191902161,0.00277805328369141,4,391111217
-1.04915928840637,-1.04915928840637,0.75,2.64000606536865,0.00277853012084961,4,400000107
0.252079159021378,0.252079159021378,0.75,2.64591550827026,0.00277900695800781,4,407777885
-0.888663649559021,-0.888663649559021,0.75,2.65264797210693,0.00279140472412109,4,416666774
1.2226231098175,-0.888663649559021,0.75,2.65264797210693,0.00279140472412109,4,416666774
1.2226231098175,1.2226231098175,0.75,2.65859746932983,0.00281715393066406,4,424444552
-1.04263949394226,-1.04263949394226,0.75,2.6652729511261,0.0028080940246582,4,433333441
-1.12347340583801,-1.12347340583801,0.75,2.67111444473267,0.00280475616455078,4,441111219
1.40701591968536,1.40701591968536,0.75,2.67775678634644,0.00281572341918945,4,450000108
1.23634374141693,1.23634374141693,0.75,2.68360996246338,0.00279903411865234,4,457777886
-1.28624320030212,-1.28624320030212,0.75,2.69025826454163,0.00279903411865234,4,466666775
0.113607332110405,0.113607332110405,0.75,2.69597482681274,0.00279855728149414,4,474444553
1.33658647537231,1.33658647537231,0.75,2.70246124267578,0.00282430648803711,4,483333442
0.919565796852112,0.919565796852112,0.75,2.70821952819824,0.00280618667602539,4,491111220
-1.24009013175964,-1.24009013175964,0.75,2.71483302116394,0.00280570983886719,4,500000109
-0.359806299209595,-0.359806299209595,0.75,2.72055149078369,0.00281047821044922,4,507777887
0.810885787010193,0.810885787010193,0.75,2.72714233398438,0.00280857086181641,4,516666776
-0.575724184513092,-0.575724184513092,0.75,2.73295283317566,0.00280666351318359,4,524444554
-0.542227864265442,-0.542227864265442,0.75,2.73959875106812,0.00281190872192383,4,533333443
0.303453326225281,0.303453326225281,0.75,2.74546146392822,0.00281906127929688,4,541111221
-0.0763512849807739,-0.0763512849807739,0.75,2.75217175483704,0.00281906127929688,4,550000110
-0.0958679765462875,-0.0958679765462875,0.75,2.75805354118347,0.00281524658203125,4,557777888
-0.915725588798523,-0.915725588798523,0.75,2.76474070549011,0.00281333923339844,4,566666777
-1.29850196838379,-1.29850196838379,0.75,2.77063846588135,0.00281333923339844,4,574444555
0.516931891441345,0.516931891441345,0.75,2.77740836143494,0.00281333923339844,4,583333444
0.496681302785873,0.496681302785873,0.75,2.78330039978027,0.00281333923339844,4,591111222
0.142776250839233,0.142776250839233,0.75,2.79004144668579,0.00281333923339844,4,600000111
0.59654027223587,0.59654027223587,0.75,2.79587602615356,0.00282049179077148,4,607777889
1.37360751628876,1.37360751628876,0.75,2.80257272720337,0.00280952453613281,4,616666778
0.147476941347122,0.147476941347122,0.75,2.80842113494873,0.00280904769897461,4,624444556
0.41231632232666,0.41231632232666,0.75,2.81505084037781,0.00280857086181641,4,633333446
1.21639168262482,1.21639168262482,0.75,2.82080388069153,0.00280952453613281,4,641111223
-0.527974188327789,-0.527974188327789,0.75,2.82740640640259,0.00281000137329102,4,650000113
0.736553370952606,0.736553370952606,0.75,2.83321762084961,0.00281095504760742,4,657777891
0.00325280427932739,0.00325280427932739,0.75,2.83985328674316,0.00281095504760742,4,666666780
-0.391737073659897,-0.391737073659897,0.75,2.84568381309509,0.00281238555908203,4,674444558
-0.166197031736374,-0.166197031736374,0.75,2.85236763954163,0.00281190872192383,4,683333447
-1.01698327064514,-1.01698327064514,0.75,2.85819721221924,0.00281143188476562,4,691111225
-0.103648819029331,-0.103648819029331,0.75,2.85819721221924,0.00281143188476562,4,691111225
-0.103648819029331,-0.103648819029331,0.75,2.86495232582092,0.00281906127929688,4,700000114
-0.320761024951935,-0.320761024951935,0.75,2.87079381942749,0.00281000137329102,4,707777892
