Position [m],Gd = 586.7098 vel = 0.6227,Gd = 429.7559 vel = 0.4436,Gd = 367.0166 vel = 0.3952,Gd = 543.462 vel = 0.5741,Gd = 415.0496 vel = 1.4124,Gd = 454.5453 vel = 1.2151,Gd = 497.2476 vel = 1.1687,Gd = 243.8439 vel = 1.8404,Gd = 509.2451 vel = 1.3425,Gd = 354.9567 vel = 1.4605,Gd = 276.5736 vel = 1.0589,Gd = 373.8155 vel = 0.6689,Gd = 334.158 vel = 1.8091,Gd = 299.3893 vel = 1.572,Gd = 250.9768 vel = 1.5489,Gd = 490.4334 vel = 0.3154,Gd = 328.1416 vel = 1.7498,Gd = 293.9223 vel = 1.3788,Gd = 435.5165 vel = 1.8644,Gd = 220.3404 vel = 1.2296,Gd = 550.1736 vel = 0.8362,Gd = 204.3813 vel = 0.3537,Gd = 314.8324 vel = 1.036,Gd = 360.8712 vel = 0.9066,Gd = 487.7764 vel = 1.6487,Gd = 459.1478 vel = 1.9618,Gd = 504.8938 vel = 0.2852,Gd = 321.2128 vel = 0.8854,Gd = 596.3685 vel = 1.9894,Gd = 357.5645 vel = 1.0183,Gd = 405.8218 vel = 0.9751,Gd = 256.9875 vel = 0.4294,Gd = 580.491 vel = 1.2636,Gd = 288.4249 vel = 0.496,Gd = 224.5767 vel = 0.9427,Gd = 381.267 vel = 1.8257,Gd = 594.3695 vel = 1.4395,Gd = 275.8086 vel = 0.6505,Gd = 343.0463 vel = 1.5064,Gd = 411.9442 vel = 0.8646,Gd = 466.4732 vel = 0.9361,Gd = 384.3715 vel = 1.1005,Gd = 494.7856 vel = 0.5857,Gd = 252.5307 vel = 0.7493,Gd = 235.4113 vel = 0.7824,Gd = 214.7603 vel = 1.0781,Gd = 426.327 vel = 1.0875,Gd = 575.1593 vel = 1.7976,Gd = 440.9302 vel = 1.5926,Gd = 423.0298 vel = 0.7587,Gd = 472.4554 vel = 1.8969,Gd = 390.8098 vel = 1.4785,Gd = 307.2373 vel = 1.6803,Gd = 449.1035 vel = 1.1805,Gd = 468.1728 vel = 0.264,Gd = 536.3941 vel = 1.9165,Gd = 281.1977 vel = 1.4005,Gd = 344.7461 vel = 0.336,Gd = 200.5343 vel = 1.934,Gd = 348.4471 vel = 0.7972,Gd = 379.0782 vel = 1.8863,Gd = 477.4941 vel = 0.5122,Gd = 447.0242 vel = 0.2089,Gd = 530.2293 vel = 1.7092,Gd = 568.8689 vel = 1.6345,Gd = 577.1367 vel = 0.8821,Gd = 239.0215 vel = 0.4003,Gd = 417.0487 vel = 1.3218,Gd = 208.3688 vel = 0.9951,Gd = 544.6311 vel = 1.767,Gd = 368.1141 vel = 1.7186,Gd = 287.4286 vel = 1.3068,Gd = 316.5724 vel = 1.738,Gd = 260.9518 vel = 0.5962,Gd = 264.959 vel = 0.6927,Gd = 554.1623 vel = 0.2207,Gd = 526.4637 vel = 0.3712,Gd = 523.5703 vel = 1.2976,Gd = 310.1781 vel = 0.8256,Gd = 247.411 vel = 1.5581,Gd = 218.8256 vel = 1.3682,Gd = 326.4783 vel = 0.5335,Gd = 480.3018 vel = 0.7369,Gd = 463.2261 vel = 0.4641,Gd = 437.3798 vel = 1.26,Gd = 270.4231 vel = 0.4803,Gd = 395.2261 vel = 1.6631,Gd = 339.8731 vel = 0.2402,Gd = 556.7927 vel = 1.6053,Gd = 534.7467 vel = 0.6364,Gd = 561.0122 vel = 1.526,Gd = 397.6375 vel = 0.2921,Gd = 518.8143 vel = 1.4505,Gd = 228.738 vel = 0.5552,Gd = 588.4299 vel = 1.979,Gd = 501.6417 vel = 1.1532,Gd = 300.7392 vel = 1.2049,Gd = 513.7795 vel = 0.7053,Gd = 400.7417 vel = 0.972,Gd = 567.8466 vel = 1.121
2.514,0.005100306,0.0113562,0.00501224193548388,-0.0162295217391304,-0.0181005486725664,-0.0134336288659794,-0.00604518709677419,-0.00254327500000001,-0.0208167570093458,0.00640373017241379,0.00561196547619047,-0.0182028518518519,-0.00496191448275862,0.00844437619047619,0.00795845161290323,0.00685489599999999,0.00707141285714287,-0.0089135490909091,-0.0118954697986577,-0.00624681428571429,0.0142279701492537,-0.00300090357142857,0.0143710843373494,0.000704251249999995,-0.0123520606060606,-0.0075509611464968,0.00479640434782607,-0.0125490714285715,0.00961612452830188,0.00847162716049383,0.00655502692307689,-0.00943454,-0.0114516831683168,-0.00297298750000001,0.005565692,-0.00183532191780822,0.0160176086956522,-0.00162046153846154,-0.00261780165289256,0.00745126521739131,-0.0113502,0.00890960227272727,-0.0010111485106383,0.0053544220338983,0.00138521746031747,-0.002057,-0.000352397586206886,-0.0103990909090909,-0.00667623281249999,-0.010547737704918,0.00582826973684211,-0.00191138235294118,0.000243912000000012,0.00807675212765957,0.009507,0.00970022483660131,0.000313260276785707,0.0137844444444444,0.00920550064935065,0.00773351875,0.00262307682119207,0.00442100243902439,0.0118791176470588,-0.0017436198529412,0.0229376641221374,-0.0179015070422535,0.006478134375,0.000936632924528309,-8.60591645569538e-05,0.0101092340425532,0.00277672554744526,0.00300071250000002,-0.0126071870503597,-0.00503468085106382,-0.00939063035714285,-0.0187048888888889,0.0111485333333333,0.0167286601941748,0.012507,0.0062855216,0.00308415454545453,0.00534821428571429,-0.000648128644067799,-0.0182977837837838,-0.0129177821782178,-0.00781588461538461,-0.00795325263157895,0.0128174210526316,-0.0185176015625,-0.00897168627450979,9.59092786885215e-05,-0.013203652173913,-0.0121628448275862,-0.00137049333333334,0.00437541075949368,-0.01002025,0.00629788125000001,-0.00557755535714285,0.00488517692307693,-4.79433333333227e-05
2.52,0.005031042,0.0117245555555556,0.0053495875,-0.0164291111111111,-0.0182141769911504,-0.0132680618556701,-0.00592548085106383,-0.00272839591836735,-0.0205599345794392,0.00659329913793104,0.0055335494117647,-0.0184704150943396,-0.00493803402777778,0.00834788095238095,0.00796598548387097,0.00649821200000001,0.00731689000000001,-0.00905177837837838,-0.0114392281879195,-0.00626090909090909,0.0143248805970149,-0.00295434482758621,0.0145726829268293,0.000401339452054799,-0.0121365151515152,-0.00724943248407643,0.00452514347826087,-0.012976647887324,0.00941404528301887,0.00860756585365854,0.00610507307692307,-0.00952902941176471,-0.0117749900990099,-0.00310725384615385,0.00559236666666667,-0.00190506164383562,0.016198652173913,-0.001621675,-0.00254101652892562,0.00767513333333333,-0.0111605466666667,0.00878132159090909,-0.00108334255319149,0.00523818,0.00161984603174603,-0.00194680459770115,-0.000137882275862071,-0.0104507083333333,-0.0064254515625,-0.0106197540983607,0.00594609473684211,-0.00205509491525423,0.000635951999999996,0.00735439042553192,0.00939605714285714,0.00993803636363636,1.81443839285771e-05,0.013924,0.00921598116883117,0.00780342857142857,0.00289339470198677,0.0043645,0.0118844117647059,-0.00193495328467154,0.0226335419847328,-0.0180141,0.00645755625,0.00125141132075471,0.000152438399999998,0.0100357985815603,0.00298466376811594,0.0034347761904762,-0.0124838201438849,-0.00491239375,-0.00927322181818182,-0.0183779444444444,0.0112482,0.0169441941747573,0.012213,0.0063281072,0.00274027247706422,0.00555389534883721,-0.000730508275862069,-0.0184811081081081,-0.012916,-0.00746856315789473,-0.00826832932330827,0.0128155263157895,-0.0185100542635659,-0.00864791999999999,-0.000166976601626015,-0.0128557391304348,-0.0121692931034483,-0.00149383636363636,0.00450644810126582,-0.0105812608695652,0.00664719587628866,-0.00531080175438597,0.00500909230769231,0.00038377
2.526,0.004906078,0.0120538,0.00571433548387098,-0.016535,-0.0183177168141593,-0.0130490927835051,-0.00588435268817205,-0.00290055918367348,-0.0202858411214953,0.00675633760683761,0.00550655647058824,-0.0186885094339623,-0.00488274236111111,0.00822335714285714,0.00795722741935484,0.00614538399999999,0.00749869000000001,-0.0091774,-0.0108940604026846,-0.00622260606060606,0.0144589104477612,-0.00286597142857143,0.0147629268292683,6.84072222222102e-05,-0.0121478787878788,-0.00694790382165605,0.0043048304347826,-0.0133465633802817,0.00922676226415094,0.00879257777777779,0.00569253461538459,-0.00955064705882353,-0.0121308316831683,-0.00322502,0.00560636666666667,-0.00197480136986301,0.0164607391304348,-0.00153826346153845,-0.00241878512396694,0.00795814782608697,-0.0110045466666667,0.00864652613636363,-0.00119355957446809,0.0051344,0.00183465645161291,-0.00175632183908045,5.90108275862134e-05,-0.0103919583333333,-0.00622960629921259,-0.0106545,0.00605472631578948,-0.00230104406779662,0.00102799200000001,0.00659382105263156,0.00927049999999999,0.0101810753246753,-0.000167724044642864,0.0141402222222222,0.00915674193548387,0.00785815625,0.00301445430463577,0.0042931243902439,0.0119186470588235,-0.00208298248175184,0.0222694307692307,-0.0180578142857143,0.00644715625,0.00151597735849058,0.000406479873417732,0.00993758581560283,0.00324335942028987,0.0038172904761905,-0.0123582086330935,-0.00481664583333333,-0.00915520714285714,-0.0180336666666667,0.0112651724137931,0.01716525,0.0119398181818182,0.0062886992,0.00243300642201834,0.00573702093023257,-0.000768083389830509,-0.0186737567567568,-0.0128072871287129,-0.00710994210526316,-0.00858402857142859,0.0128509473684211,-0.0184398217054264,-0.00817886274509801,-0.000437478065040665,-0.0124322083333333,-0.0122365344827586,-0.00163044000000001,0.00454677721518987,-0.0111695217391305,0.00698483333333334,-0.00500064285714285,0.00508101538461539,0.000831923333333356
2.532,0.00474102857142857,0.0123156285714286,0.00609160967741936,-0.016538652173913,-0.0184084247787611,-0.0127864948453608,-0.0059786752688172,-0.00307272244897959,-0.0199796728971963,0.00687669658119658,0.00554276823529412,-0.018843,-0.00482745069444445,0.00803636666666667,0.00791947580645161,0.005819356,0.00768049,-0.00924116363636364,-0.0103371476510067,-0.0061333887755102,0.014612671641791,-0.00273706071428572,0.0149277831325301,-0.000302457123287666,-0.0121592424242424,-0.00656151910828026,0.00414976956521739,-0.0136322816901408,0.00906609245283019,0.00905035555555555,0.00533243846153845,-0.00949312285714285,-0.012493801980198,-0.0033176,0.00561348947368421,-0.00213881780821918,0.016763347826087,-0.00137445384615385,-0.00229602,0.00829465714285715,-0.0108846533333333,0.00852605056179775,-0.00132319787234043,0.0050494,0.00201439523809523,-0.0014685941860465,0.000238584137931039,-0.0103072083333333,-0.00607870866141732,-0.0106429836065574,0.00616335789473684,-0.00255293220338983,0.00132956417910448,0.00582568723404256,0.00911394285714286,0.0104181111111111,-0.000334313508928578,0.0144268888888889,0.0090651935483871,0.0079019515625,0.00313298410596026,0.00421160731707317,0.011968875,-0.00216619416058394,0.0218088153846154,-0.0180327042253521,0.006453321875,0.00167279811320755,0.000673603125000007,0.00980280352112676,0.00353844525547446,0.00417168461538462,-0.0122466258992806,-0.00475797083333333,-0.00903641818181818,-0.0177099411764706,0.0111902666666667,0.01739025,0.0117034545454545,0.00621950322580646,0.00220471818181818,0.00588649069767442,-0.000766227457627118,-0.0188531081081081,-0.0126726138613861,-0.00674632894736841,-0.00883952255639099,0.0129232,-0.018348625,-0.00760936666666667,-0.000700754180327875,-0.011957347826087,-0.0123485862068966,-0.0017756,0.00458710632911392,-0.0117144130434783,0.00725883333333334,-0.00462927499999999,0.00509921538461539,0.00126101123595506
2.538,0.00455966399999999,0.0124876,0.00646272500000001,-0.016469347826087,-0.0184349734513274,-0.012509412371134,-0.00618819574468086,-0.00324477142857144,-0.0196581111111111,0.00694854444444444,0.00564168,-0.0189163962264151,-0.00474731172413793,0.00782260476190475,0.00786929838709677,0.00551516399999999,0.00780979928571429,-0.00930137272727273,-0.00978911006711408,-0.00601566122448979,0.0147656363636364,-0.0025684896551724,0.0150680240963855,-0.000707810547945223,-0.0123950303030303,-0.00616207961783438,0.00405233913043478,-0.0138134647887324,0.00898526226415094,0.00935719634146343,0.00503271153846152,-0.00935631176470588,-0.0128531485148515,-0.00338156153846154,0.00562508666666667,-0.00231733835616439,0.0170694782608696,-0.00114182264150943,-0.00217112,0.00867694285714287,-0.0108070533333333,0.00842113636363636,-0.00145322978723405,0.0049883,0.00215062258064517,-0.00112347697674416,0.000394666896551732,-0.0100924583333333,-0.0059699015625,-0.0105809180327869,0.00623932913907285,-0.00284342372881357,0.00160851940298509,0.00508341063829784,0.00892145714285714,0.0106447777777778,-0.000346709107142858,0.0147776666666667,0.00896230709677418,0.0079410453125,0.00321327814569537,0.00411982195121951,0.0120194117647059,-0.00215217956204379,0.0213255419847328,-0.0179556857142857,0.00647960625,0.00179807904761905,0.000940160625000017,0.00957552183098591,0.00389638686131389,0.00446983846153848,-0.0121771294964029,-0.00475005,-0.00891964285714285,-0.0174429411764706,0.0110193333333333,0.0176064230769231,0.0115153636363636,0.00606839032258064,0.00202908181818181,0.00598680697674419,-0.000732425593220336,-0.0189902631578947,-0.0124819207920792,-0.00640817368421052,-0.0090671165413534,0.0130262105263158,-0.0182155,-0.00698162941176469,-0.00096240827868854,-0.0114622173913043,-0.012532724137931,-0.00191894545454546,0.00456885974842767,-0.0122159032258065,0.00748126770833334,-0.00419307719298243,0.00507040769230769,0.00166933444444446
2.544,0.004385488,0.0125469166666667,0.00682450625,-0.0163432173913044,-0.0184306814159292,-0.0122254948453608,-0.00646089677419356,-0.00341681224489796,-0.0193247777777778,0.0069569547008547,0.00577559285714286,-0.0188985185185185,-0.00466389103448276,0.0075958648,0.00782249193548387,0.005246812,0.00791835642857143,-0.00934380909090909,-0.00925438523489933,-0.00583333469387755,0.0148936417910448,-0.00236028571428572,0.0151786265060241,-0.00115150041666667,-0.0126468484848485,-0.00577849044585987,0.0040077,-0.0138774647887324,0.0089044320754717,0.00970202469135803,0.0048021,-0.00915475714285714,-0.0131715643564356,-0.0034224,0.00564978026315789,-0.00254805479452055,0.0173767826086957,-0.000848793076923073,-0.00205977520661157,0.00910607536231885,-0.0107690266666667,0.00833672727272727,-0.00156545106382979,0.00495336,0.00223834444444445,-0.000721156046511611,0.000543189655172413,-0.00987770833333333,-0.0059161359375,-0.0104668,0.00629499801324503,-0.00312783050847457,0.00181500444444445,0.00442634842105263,0.00869356363636364,0.0108714444444444,-0.000340514374999997,0.0151773333333333,0.00875737806451613,0.0079807625,0.00324987417218543,0.00402045609756098,0.0120555,-0.00212524306569343,0.0207603511450382,-0.0178363521126761,0.00652606875,0.0018208219047619,0.00119461875000001,0.00934824014084508,0.0042543043478261,0.00469905428571429,-0.0121076330935252,-0.00480005,-0.00879945272727273,-0.0172628235294118,0.0107596896551724,0.0178155192307692,0.0113839552238806,0.0059068152,0.00197092385321101,0.00603445581395349,-0.000675405254237287,-0.0190741621621622,-0.0122733,-0.00610059999999999,-0.00923833157894737,0.0131524736842105,-0.01808575,-0.00634052156862744,-0.00118383114754099,-0.010971,-0.0127692327586207,-0.00205442727272727,0.00453746352201258,-0.0125933225806452,0.00764858020833333,-0.00367746250000001,0.00499617272727273,0.00197740111111111
2.55,0.004234184,0.0124805555555556,0.00715899375000001,-0.016176,-0.0183483805309734,-0.0119692448979592,-0.00683354193548389,-0.00359526462585035,-0.0189697102803738,0.00690535726495726,0.00594170235294119,-0.0187818113207547,-0.00458850344827586,0.00736047279999999,0.00777763709677419,0.00500523076923076,0.00800039785714286,-0.00939296486486487,-0.00871966040268454,-0.0056355212121212,0.0149718805970149,-0.00212427142857142,0.0152480722891566,-0.00160664931506851,-0.012977,-0.00544245222929934,0.00400444347826087,-0.01382,0.00882226603773585,0.010082512195122,0.00466609999999999,-0.00891296285714285,-0.0134516237623762,-0.00344645384615385,0.005696024,-0.00284702739726029,0.0175823103448276,-0.000509509999999973,-0.00200265123966942,0.00956640000000003,-0.0107590266666667,0.00829858181818182,-0.00163476170212766,0.00494374,0.0022769873015873,-0.000277548558139518,0.000686573103448279,-0.00965864583333332,-0.00588208582677165,-0.0103032950819672,0.00634481578947368,-0.00338181355932204,0.00196607111111112,0.00382947234042552,0.00843160476190474,0.0110212483660131,-0.000213351874999993,0.01559,0.00855244903225806,0.0080246873015873,0.0032864701986755,0.00391330731707317,0.0120605294117647,-0.00200046934306569,0.0201956641221374,-0.0176834647887324,0.00658913125,0.00183639811320755,0.0014322506329114,0.00900405886524822,0.00461195652173915,0.00488231142857144,-0.0121110575539568,-0.00490437446808511,-0.00867515892857143,-0.0171947222222222,0.0104305,0.0179828269230769,0.0113141666666667,0.00570339119999999,0.00194852018348624,0.00601482790697674,-0.000605419830508471,-0.0190863243243243,-0.0120543,-0.0058422282051282,-0.00934511353383459,0.013297,-0.0179695,-0.00573158039215683,-0.00139412622950821,-0.01051125,-0.01306975,-0.00216645454545455,0.00452155949367089,-0.0128538260869565,0.00771820412371134,-0.00309694385964908,0.00487453636363636,0.00221454666666668
2.556,0.00412323877551021,0.0123005,0.00745286129032258,-0.0159949565217391,-0.0182259380530973,-0.0117372040816327,-0.00723398723404256,-0.00378057074829932,-0.0186080280373832,0.00678961367521368,0.00613377294117647,-0.0185616296296296,-0.00452229655172414,0.00714796746031746,0.00775866612903226,0.004786,0.00803978357142857,-0.00945555945945946,-0.00825709999999999,-0.00541279393939393,0.0149795820895522,-0.00186070344827586,0.0152935060240964,-0.00206375833333334,-0.0133356363636364,-0.00510641401273884,0.00402574782608696,-0.0136237142857143,0.00873920943396226,0.0104878780487805,0.00462837307692308,-0.00865668823529412,-0.0136815247524752,-0.003467645,0.005780184,-0.003146,0.0177674827586207,-0.000140145384615389,-0.0019677975,0.0100500434782609,-0.0107698933333333,0.00829040454545455,-0.00164715,0.00495586,0.00227088709677419,0.000154971862068964,0.000829393793103452,-0.00943827083333333,-0.00589403858267717,-0.0101079262295082,0.00634197368421053,-0.00361659327731092,0.00209137686567164,0.00343181276595744,0.00814165238095237,0.0111537973856209,-6.716482142857e-05,0.0159932222222222,0.00831024,0.008072646875,0.00335194370860927,0.00379860487804878,0.012020125,-0.00187569562043795,0.0196455877862595,-0.0175024,0.006662296875,0.00183226603773585,0.0016471075,0.00864925035460994,0.00496960869565217,0.00496369326923077,-0.012119690647482,-0.0050570375,-0.00854537090909091,-0.017242,0.0100529655172414,0.0181162980769231,0.0113041666666667,0.00550268870967742,0.00205352363636364,0.00593794523809524,-0.00053386220338983,-0.0190171621621622,-0.0118724257425743,-0.00564117368421053,-0.00943519248120301,0.0134518947368421,-0.0178588294573643,-0.00519986274509804,-0.00156506475409837,-0.0101110416666667,-0.0134138275862069,-0.00224508666666667,0.0045831164556962,-0.0130249130434783,0.00775288333333333,-0.0024474,0.00471738076923077,0.00238275393258427
2.562,0.00406495,0.0120145142857143,0.00770093437499999,-0.0158197826086957,-0.0180432831858407,-0.0115915257731959,-0.00765256774193548,-0.00396606486486486,-0.0182266944444444,0.00661977094017095,0.00632884705882352,-0.0182394150943396,-0.00445832206896552,0.00695687222222223,0.00775948870967742,0.00458355384615385,0.00807624,-0.00954020545454545,-0.00780110000000001,-0.00517874693877552,0.0148954029850746,-0.00158087142857144,0.0153173614457831,-0.00250645890410958,-0.0136518484848485,-0.00486552101910828,0.00405701818181818,-0.0133445211267606,0.00865615283018868,0.0109005308641975,0.00466688076923077,-0.00842026000000001,-0.0138379108910891,-0.0035016,0.0059164,-0.00349252054794519,0.0177747304347826,0.000238027692307684,-0.0020321475,0.0105495797101449,-0.0107934133333333,0.0083127,-0.00159325319148937,0.0049843,0.00222659523809524,0.000569680930232556,0.00097722068965517,-0.00925965,-0.00591246141732283,-0.00989259,0.00633913157894737,-0.00377455966386554,0.00216109328358209,0.00314361052631579,0.00784290000000001,0.011260038961039,0.000136095892857135,0.0163592222222222,0.00803315612903227,0.008123315625,0.00341893708609271,0.00367459756097561,0.0119268823529412,-0.00174195882352942,0.0190955114503817,-0.017297014084507,0.006736959375,0.00185997358490566,0.00181818249999999,0.00827770845070425,0.00525369416058393,0.00501442,-0.0121613309352518,-0.0052516659574468,-0.008406025,-0.0173996111111111,0.00966685333333335,0.0181953365384615,0.0113549545454545,0.00532259193548387,0.00217490183486238,0.00580264651162791,-0.000472699491525425,-0.0188721351351351,-0.0117155643564356,-0.00551243076923077,-0.00947516240601504,0.0136068947368421,-0.0178262713178295,-0.00479055882352943,-0.00172288442622951,-0.00977090000000001,-0.0137986551724138,-0.00228388181818182,0.00464467341772152,-0.0130118695652174,0.00772694583333333,-0.00175447894736843,0.00454570641025642,0.00239798988764045
2.568,0.00406025,0.0116442857142857,0.007897675,-0.015666347826087,-0.0178315486725664,-0.0114913711340206,-0.00805960000000001,-0.00415701081081082,-0.0178412897196262,0.00640259145299145,0.00652322857142857,-0.0178285555555556,-0.00443676344827586,0.00680038015873016,0.00779052903225807,0.004388456,0.00805704,-0.00964842363636364,-0.00737256577181207,-0.00494235306122449,0.0146993880597015,-0.00128921034482758,0.0153195301204819,-0.00291317361111112,-0.0139309393939394,-0.00467971210191083,0.00408205217391304,-0.0130124929577465,0.0084976725,0.0113096585365854,0.00477526538461539,-0.00823409117647059,-0.013965,-0.0035628475,0.00609767368421053,-0.0038390410958904,0.0177622086956522,0.000609794615384617,-0.00212178181818182,0.0110573623188406,-0.0108190133333333,0.00839376818181818,-0.00146660851063829,0.00502266,0.00215474032258064,0.000908694883720943,0.00112938965517241,-0.00915315,-0.00595970551181102,-0.00967594426229508,0.00630381052631579,-0.00391069406779661,0.00222931343283582,0.00298918947368421,0.00753930952380952,0.0112939350649351,0.000338374999999998,0.0166618518518518,0.00775607225806451,0.008173153125,0.00352563642384106,0.00353886829268293,0.01177575,-0.00160642941176471,0.0186898702290076,-0.0170722253521127,0.006803078125,0.00191952075471698,0.00195213797468355,0.00789337042253521,0.00551743138686131,0.00496916285714286,-0.0122234892086331,-0.0054749,-0.00825925999999999,-0.017653,0.00930284333333334,0.0181983883495146,0.0114541515151515,0.0051472016,0.00236948899082569,0.00562116190476191,-0.00043373406779661,-0.0186513421052632,-0.0116187326732673,-0.00546003333333333,-0.00951660751879699,0.0137559473684211,-0.0177937131782946,-0.00451432352941176,-0.00186086065573771,-0.00950074347826086,-0.0141961551724138,-0.00227089555555556,0.00480334430379747,-0.0129098695652174,0.00767883608247423,-0.00105789499999999,0.00436879230769231,0.00233334888888889
2.574,0.00410609,0.0112259142857143,0.00803709374999999,-0.0155493913043478,-0.017592610619469,-0.0114820927835052,-0.00842791914893617,-0.00434795675675675,-0.0174392336448598,0.00615531794871795,0.00670737142857142,-0.0173308518518519,-0.00441520482758621,0.00669233253968254,0.00785178709677419,0.00419242800000001,0.00803784,-0.00978472181818181,-0.00697994832214765,-0.00472188367346939,0.0143990298507463,-0.000991918571428575,0.0153103734939759,-0.00326325694444444,-0.0141312424242424,-0.00449645477707006,0.00408966086956522,-0.0126601549295775,0.0083352225,0.0117033170731707,0.00494872692307692,-0.00812774117647059,-0.014025,-0.00366831538461538,0.00632324,-0.00413798493150684,0.0175542173913044,0.0009620346153846,-0.00232404628099173,0.0115644285714286,-0.0108291621621622,0.00850501818181817,-0.00126333191489363,0.00506464,0.0020659380952381,0.00116056511627906,0.00128814827586206,-0.00904665,-0.00600835625,-0.00948484590163935,0.00624365263157895,-0.00396789745762712,0.00228107462686567,0.00302856595744681,0.0072510380952381,0.0113278311688312,0.000539074999999989,0.0168686666666667,0.00748167272727274,0.008216671875,0.00368425894039735,0.00338866341463415,0.0115672352941176,-0.00151816715328467,0.0183097175572519,-0.0168226428571429,0.006851509375,0.00207354339622641,0.00205389,0.00753002765957447,0.00569958260869565,0.00489599230769231,-0.0122853884892086,-0.00570323333333332,-0.00810475454545455,-0.0179675882352941,0.00900908965517243,0.0181605242718447,0.0115909393939394,0.0050612336,0.00256861818181817,0.00540998604651163,-0.000427728983050847,-0.0183705675675676,-0.01158,-0.00548337894736842,-0.00960083308270676,0.0138976315789474,-0.0178558828125,-0.004375252,-0.00199099180327869,-0.00930400000000001,-0.0146027068965517,-0.00220180454545455,0.00504698987341772,-0.0127335376344086,0.0076208875,-0.000368183684210555,0.00419615584415585,0.00219479111111111
2.58,0.00419615,0.010788,0.00811692580645161,-0.0154685652173913,-0.017355017699115,-0.011559,-0.00875485531914895,-0.00452892993197279,-0.0170374018691589,0.00588654871794871,0.00686770117647059,-0.0167763962264151,-0.00440157361111111,0.00661593650793651,0.00793271290322581,0.003981832,0.00799339285714286,-0.00993614,-0.00658733087248321,-0.0045237505050505,0.0140023134328358,-0.00069778071428571,0.0152949036144578,-0.00352938630136987,-0.0141739696969697,-0.00446374140127389,0.00407072173913043,-0.0123212816901408,0.00815124905660377,0.0120642962962963,0.00517670384615385,-0.00811840857142857,-0.0140777843137255,-0.00382506,0.00659094736842105,-0.00440054657534247,0.0173355391304348,0.00128423076923077,-0.00254504999999999,0.012059,-0.0108138,0.00864608636363636,-0.00100307893617021,0.00510518,0.0019736935483871,0.00132916511627907,0.00145071379310345,-0.00908272657342657,-0.0060767,-0.00933562,0.00618098157894737,-0.00401194406779661,0.00233283582089552,0.00314540000000001,0.00699557142857143,0.0113432156862745,0.000703839910714285,0.0169681851851852,0.00720746493506494,0.00824748412698413,0.00384288145695365,0.00321972195121951,0.0113084375,-0.0014660503649635,0.0181171538461538,-0.0165517464788732,0.00687523125,0.00226192075471698,0.0021264675,0.0072506659574468,0.00580014782608696,0.00477460769230769,-0.0123466834532374,-0.005923975,-0.00795038571428571,-0.0183016666666667,0.00882584,0.0180115384615385,0.0117544090909091,0.0049752656,0.00277834545454545,0.00518195,-0.000463496779661017,-0.0180434864864865,-0.01158,-0.00558746578947368,-0.00968505864661654,0.014023,-0.0179266640625,-0.00436635882352941,-0.00211766147540984,-0.00916125833333333,-0.0149702586206897,-0.0020812,0.00529063544303798,-0.0124657956989247,0.0075866375,0.000269965000000022,0.00404950649350649,0.00193952444444445
2.586,0.0043226387755102,0.0103659444444445,0.00813898125,-0.0154220869565217,-0.017118203539823,-0.0116840816326531,-0.00897323978494624,-0.0047022768707483,-0.0166359065420561,0.00562217586206896,0.00700946823529412,-0.016179,-0.00439253194444444,0.00660784126984127,0.00803935806451613,0.00375766000000001,0.00793896428571429,-0.0101033718181818,-0.00620978590604027,-0.00435114444444445,0.0135220149253732,-0.000407891034482768,0.0152745365853659,-0.00371523333333333,-0.0141771212121212,-0.00443102802547771,0.00402137272727273,-0.0120282957746479,0.00791283396226415,0.0123875609756098,0.00542239999999999,-0.00822380588235294,-0.0141189607843137,-0.00404310512820512,0.00689055263157893,-0.00463762876712329,0.0170136260869565,0.00156897692307692,-0.00285974999999998,0.0125398695652174,-0.01076532,0.00883488181818181,-0.000701217659574476,0.00514142,0.00188751587301587,0.00136649069767442,0.00161345862068965,-0.00912371958041958,-0.00614504375,-0.0092446737704918,0.00604542894736843,-0.00401652033898305,0.00240493555555555,0.0033734,0.00677435714285715,0.0113506666666667,0.000834988124999999,0.0169501538461538,0.00696161161290323,0.0082581734375,0.00404885666666667,0.00303137317073171,0.0110039411764706,-0.00144582408759124,0.0180183846153846,-0.0162542285714286,0.006870434375,0.00258918857142856,0.0021716175,0.00697130425531915,0.00586608613138686,0.00463672857142857,-0.0124079784172662,-0.00612069999999999,-0.00780090545454545,-0.0186116666666667,0.00878429655172414,0.0178366153846154,0.0119325909090909,0.0050060864,0.00297242752293577,0.004956,-0.000547080847457623,-0.0176905135135135,-0.011644801980198,-0.00576105128205127,-0.00988784210526315,0.0141340526315789,-0.0180476589147287,-0.00446226470588235,-0.00224272704918033,-0.0090643347826087,-0.0153168103448276,-0.00190438888888889,0.00562720886075948,-0.01219,0.007588528125,0.000840935263157877,0.00393909743589744,0.00164411555555557
